"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2105807";"MADURAMICIN";"2.0";"934.17";"2";"4.32";"MADURAMICIN";"CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.N";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1220";"TINIDAZOLE";"4.0";"247.28";"0";"0.53";"TINIDAZOLE";"CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL5290615";"";"None";"316.31";"0";"2.72";"45";"COc1ccc2c(c1O)OC1c3ccc(O)c(OC)c3OCC21";"IC50";"'='";"30500.0";"nM";"4.52";"";"";"UO_0000065";"14.28";"0.27";"1.80";"5.84";"0";"CHEMBL5261162";"Inhibition of COX-1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5260799";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"INHIBITOR";"";"30.5"
"CHEMBL934";"METYRAPONE";"4.0";"226.28";"0";"2.64";"METYRAPONE";"CC(C)(C(=O)c1cccnc1)c1cccnc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL421";"SULFASALAZINE";"4.0";"398.40";"0";"3.70";"SULFASALAZINE";"O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL3325873";"";"None";"427.51";"0";"4.27";"19c";"Cc1nn(-c2ccccc2)c(N2CCCCC2)c1/C=N/Nc1nc2ccccc2nc1O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5114140";"Inhibition of COX-1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5113380";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"";"";"50.0"
"CHEMBL1730";"CEFOTAXIME";"4.0";"455.47";"1";"-0.62";"CEFOTAXIME";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1200629";"VECURONIUM BROMIDE";"4.0";"637.74";"2";"5.97";"VECURONIUM BROMIDE";"CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-]";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL27769";"STANOLONE";"2.0";"290.45";"0";"3.96";"STANOLONE";"C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1351";"CARBOPLATIN";"4.0";"371.25";"None";"None";"CARBOPLATIN";"";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL110691";"CHLORMADINONE ACETATE";"4.0";"404.93";"0";"4.75";"CHLORMADINONE ACETATE";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL3559671";"POLYVINYL ALCOHOL";"1.0";"None";"None";"None";"POLYVINYL ALCOHOL";"";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL452";"CLONAZEPAM";"4.0";"315.72";"0";"3.04";"CLONAZEPAM";"O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1909070";"NAFENOPIN";"2.0";"310.39";"0";"4.40";"NAFENOPIN";"CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL1064";"SIMVASTATIN";"4.0";"418.57";"0";"4.59";"SIMVASTATIN";"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL991";"STAVUDINE";"4.0";"224.22";"0";"-0.71";"STAVUDINE";"Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"Not Active";""
"CHEMBL93";"ZILEUTON";"4.0";"236.30";"0";"2.73";"Zileuton";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"IC50";"";"";"";"";"";"ND";"";"";"";"";"";"0";"CHEMBL5109600";"Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate and measured by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"";"";""
"CHEMBL5201017";"";"None";"445.93";"1";"5.94";"2";"O=C(NCCc1c[nH]c2ccccc12)c1cc2cc(Cl)ccc2n1Cc1ccc(F)cc1";"IC50";"'='";"406.6";"nM";"6.39";"";"";"UO_0000065";"14.33";"0.27";"0.45";"12.83";"0";"CHEMBL5109600";"Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate and measured by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"406.6"
"CHEMBL954";"ENCLOMIPHENE";"3.0";"405.97";"1";"6.56";"CLOMIPHENE";"CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1";"IC50";"'='";"346.0";"nM";"6.46";"";"";"UO_0000065";"15.91";"0.30";"-0.10";"51.81";"0";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";"";"";"";"0.346"
"CHEMBL4452534";"";"None";"404.45";"0";"0.05";"3c";"CC(C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1)N1CCOCC1";"IC50";"'='";"161.06";"nM";"6.79";"";"";"UO_0000065";"16.80";"0.33";"6.74";"4.74";"0";"CHEMBL4394179";"Inhibition of human recombinant COX1 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393660";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"161.06"
"CHEMBL4437752";"";"None";"367.39";"0";"1.64";"4b";"N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)c1ccccc1";"IC50";"'='";"73.27";"nM";"7.13";"";"";"UO_0000065";"19.42";"0.37";"5.50";"5.45";"0";"CHEMBL4394179";"Inhibition of human recombinant COX1 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393660";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"73.27"
"CHEMBL4569790";"";"None";"369.38";"0";"2.28";"5b";"N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(F)cc1";"IC50";"'='";"676.9";"nM";"6.17";"";"";"UO_0000065";"16.70";"0.32";"3.89";"5.41";"0";"CHEMBL4394179";"Inhibition of human recombinant COX1 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393660";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"676.9"
"CHEMBL4567195";"";"None";"430.29";"0";"2.90";"5d";"N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Br)cc1";"IC50";"'='";"115.64";"nM";"6.94";"";"";"UO_0000065";"16.12";"0.36";"4.04";"6.08";"0";"CHEMBL4394179";"Inhibition of human recombinant COX1 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393660";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"115.64"
"CHEMBL441472";"";"None";"372.90";"0";"4.39";"BCTC";"CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5239812";"Inhibition of COX1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236621";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"";"";""
"CHEMBL93";"ZILEUTON";"4.0";"236.30";"0";"2.73";"zileuton";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5239812";"Inhibition of COX1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236621";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"";"";""
"CHEMBL153495";"";"None";"340.45";"1";"5.68";"12";"C[C@]1(CC(F)F)CC=C2C(CCC3[C@](C)(C(=O)O)CCC[C@@]23C)C1";"IC50";"'='";"56000.0";"nM";"4.25";"";"";"UO_0000065";"12.49";"0.24";"-1.43";"11.40";"0";"CHEMBL856197";"Inhibitory activity against Prostaglandin G/H synthase 1 from rabbit renal microsomes";"B";"BAO_0000019";"assay format";"Oryctolagus cuniculus";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134200";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"56.0"
"CHEMBL122";"ROFECOXIB";"4.0";"314.36";"0";"2.56";"1 (Rofecoxib)";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"18.35";"0.36";"3.21";"9.55";"1";"CHEMBL768834";"Inhibitory concentration was measured against Prostaglandin G/H synthase 1 in the sensitive U937 microsome assay";"B";"BAO_0000251";"microsome format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136665";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"1.7"
"CHEMBL4450213";"";"None";"228.25";"0";"1.95";"3a";"COc1ccccc1/C=C/c1ccc(=O)[nH]n1";"IC50";"'='";"530.0";"nM";"6.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4347974";"Inhibition of human COX1 assessed as reduction in PGF2alpha production using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition by ELISA";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4346673";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.53"
"CHEMBL4465207";"";"None";"322.34";"0";"3.55";"3c";"COc1ccccc1/C=C/c1ccc(=O)n(-c2ccc(F)cc2)n1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4347974";"Inhibition of human COX1 assessed as reduction in PGF2alpha production using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition by ELISA";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4346673";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.7"
"CHEMBL277519";"";"None";"400.48";"0";"3.48";"23";"CC1(O)OC(=O)C(c2cc3ccccc3s2)=C1c1ccc(S(C)(=O)=O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768834";"Inhibitory concentration was measured against Prostaglandin G/H synthase 1 in the sensitive U937 microsome assay";"B";"BAO_0000251";"microsome format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136665";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"100.0"
"CHEMBL4788232";"";"None";"267.33";"0";"3.84";"16";"CC(C)c1ccc(-n2nc(-c3ccco3)cc2N)cc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"22.29";"0.41";"2.12";"10.46";"0";"CHEMBL4715101";"Inhibition of COX1 in human OVCAR-3 cells assessed as reduction in PGE2 level incubated for 30 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"OVCAR-3";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706749";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";"";"1.1"
"CHEMBL563455";"";"None";"418.49";"0";"4.94";"6a";"CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"34000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1059967";"Inhibition of human COX1 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153637";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"34000.0"
"CHEMBL549457";"";"None";"342.40";"0";"3.66";"6e";"Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1";"IC50";"";"";"";"";"";"Not Evaluated";"";"";"";"";"";"0";"CHEMBL1059967";"Inhibition of human COX1 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153637";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";""
"CHEMBL4785750";"";"None";"387.49";"0";"3.67";"3c";"COc1ccccc1/C=N/Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cs1";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4733646";"Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate measured after 10 mins by fluorometric based multimode microplate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732070";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.1667 hr";"";"";"1000.0"
"CHEMBL38368";"";"None";"334.42";"0";"3.33";"18a";"Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(N)(=O)=O)cc2)o1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"17.18";"0.36";"2.41";"6.67";"0";"CHEMBL768752";"Inhibition of human purified Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135906";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1.8"
"CHEMBL110401";"";"None";"394.39";"0";"3.49";"5c";"CC1(C)OC(=O)C(Oc2ccc(F)c(F)c2)=C1c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"7900.0";"nM";"5.10";"";"";"UO_0000065";"12.94";"0.26";"1.61";"7.32";"0";"CHEMBL664786";"In vitro inhibitory potency against human COX-1 (HWB COX-2) by whole blood assay";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132677";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"7.9"
"CHEMBL321217";"";"None";"360.41";"0";"3.48";"DFU";"CC1(C)OC(=O)C(c2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1";"IC50";"'>'";"70000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL664786";"In vitro inhibitory potency against human COX-1 (HWB COX-2) by whole blood assay";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Prostaglandin G/H synthase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132677";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"70.0"
